side,firstblood,firstdragon,void_grubs,opp_void_grubs,firsttower,turretplates,opp_turretplates,golddiffat10,xpdiffat10,killsat10,opp_killsat10,golddiffat15,xpdiffat15,killsat15,opp_killsat15,result
0,1,1,0,2,1,8,1,382,21,1,0,152,667,4,4,0
1,0,0,3,3,0,2,8,-1342,-495,1,3,-5895,-3019,3,10,0
0,1,1,3,3,1,8,2,1342,495,3,1,5895,3019,10,3,1
1,0,0,5,1,1,3,5,127,39,0,2,841,581,3,3,0
0,1,1,1,5,0,5,3,-127,-39,2,0,-841,-581,3,3,1
1,1,0,3,3,1,3,2,-268,-815,3,3,-1982,-3047,3,4,0
0,0,1,3,3,0,2,3,268,815,3,3,1982,3047,4,3,1
1,0,0,6,0,0,2,6,453,990,1,1,-1702,439,1,2,0
0,1,1,0,6,1,6,2,-453,-990,1,1,1702,-439,2,1,1
1,0,0,2,0,1,10,2,757,1054,0,1,3829,2280,5,2,1
0,1,1,0,2,0,2,10,-757,-1054,1,0,-3829,-2280,2,5,0
1,1,0,6,0,0,1,2,1365,-299,5,1,214,-1919,5,2,0
0,0,1,0,6,1,2,1,-1365,299,1,5,-214,1919,2,5,1
1,1,1,1,5,0,5,7,2251,1029,9,4,-1394,-776,13,8,0
0,0,0,5,1,1,7,5,-2251,-1029,4,9,1394,776,8,13,1
1,1,1,3,3,1,3,3,1824,1925,3,0,1217,1081,3,1,1
0,0,0,3,3,0,3,3,-1824,-1925,0,3,-1217,-1081,1,3,0
1,1,1,4,2,1,6,0,2652,2032,3,0,3823,3419,3,0,1
0,0,0,2,4,0,0,6,-2652,-2032,0,3,-3823,-3419,0,3,0
1,0,1,5,1,1,4,0,1269,982,0,0,1232,1079,0,1,1
0,1,0,1,5,0,0,4,-1269,-982,0,0,-1232,-1079,1,0,0
1,1,0,6,0,0,4,6,-149,-316,2,1,-1151,-806,6,4,1
0,0,1,0,6,1,6,4,149,316,1,2,1151,806,4,6,0
1,1,1,3,0,1,5,2,1697,700,3,0,1172,1226,5,3,0
0,0,0,0,3,0,2,5,-1697,-700,0,3,-1172,-1226,3,5,1
1,1,1,4,2,0,2,2,1880,885,5,1,367,-6,5,3,0
0,0,0,2,4,1,2,2,-1880,-885,1,5,-367,6,3,5,1
1,1,1,0,6,1,6,4,725,994,1,0,693,2596,1,2,1
0,0,0,6,0,0,4,6,-725,-994,0,1,-693,-2596,2,1,0
1,0,1,3,3,0,5,10,-1575,-836,5,5,-3187,-1101,8,9,0
0,1,0,3,3,1,10,5,1575,836,5,5,3187,1101,9,8,1
1,1,0,0,6,0,1,8,-3196,-1879,2,8,-3240,-2152,3,8,0
0,0,1,6,0,1,8,1,3196,1879,8,2,3240,2152,8,3,1
1,1,1,0,3,1,5,3,1291,-115,4,0,2638,1160,6,1,1
0,0,0,3,0,0,3,5,-1291,115,0,4,-2638,-1160,1,6,0
1,0,0,6,0,1,3,5,1318,1376,5,4,2276,468,7,5,1
0,1,1,0,6,0,5,3,-1318,-1376,4,5,-2276,-468,5,7,0
1,0,0,3,2,0,0,7,-2551,-1161,0,4,-3206,-1151,2,5,1
0,1,1,2,3,1,7,0,2551,1161,4,0,3206,1151,5,2,0
1,1,0,3,0,1,10,2,2703,839,6,5,5412,2100,9,6,1
0,0,1,0,3,0,2,10,-2703,-839,5,6,-5412,-2100,6,9,0
1,0,0,6,0,0,4,2,2228,1950,5,2,2668,2767,9,5,0
0,1,1,0,6,1,2,4,-2228,-1950,2,5,-2668,-2767,5,9,1
1,1,1,3,1,1,7,3,-997,-328,2,3,125,894,4,5,1
0,0,0,1,3,0,3,7,997,328,3,2,-125,-894,5,4,0
1,1,0,6,0,1,6,4,1899,-472,5,1,1176,-3053,8,5,0
0,0,1,0,6,0,4,6,-1899,472,1,5,-1176,3053,5,8,1
1,0,1,1,2,0,3,4,-1291,-775,1,2,-592,-554,2,2,0
0,1,0,2,1,1,4,3,1291,775,2,1,592,554,2,2,1
1,1,0,1,2,1,6,4,572,-955,2,0,1606,-546,6,3,1
0,0,1,2,1,0,4,6,-572,955,0,2,-1606,546,3,6,0
1,0,0,6,0,1,6,2,248,899,1,3,1121,1823,1,4,1
0,1,1,0,6,0,2,6,-248,-899,3,1,-1121,-1823,4,1,0
1,0,0,5,1,0,2,2,-453,506,2,2,-1209,190,3,4,0
0,1,1,1,5,1,2,2,453,-506,2,2,1209,-190,4,3,1
1,1,1,3,3,1,4,3,1823,664,4,1,3655,1337,8,3,1
0,0,0,3,3,0,3,4,-1823,-664,1,4,-3655,-1337,3,8,0
1,1,0,6,0,0,5,5,-167,11,3,3,976,626,6,5,0
0,0,1,0,6,1,5,5,167,-11,3,3,-976,-626,5,6,1
1,0,0,6,0,1,5,2,289,268,0,1,-51,-69,3,5,0
0,1,1,0,6,0,2,5,-289,-268,1,0,51,69,5,3,1
1,1,0,6,0,0,5,5,-2122,-1202,2,5,-1225,-511,3,5,0
0,0,1,0,6,1,5,5,2122,1202,5,2,1225,511,5,3,1
1,1,0,2,1,0,5,5,-585,-618,4,4,-819,32,7,7,1
0,0,1,1,2,1,5,5,585,618,4,4,819,-32,7,7,0
1,0,0,6,0,1,5,2,-682,187,1,2,224,-614,4,4,0
0,1,1,0,6,0,2,5,682,-187,2,1,-224,614,4,4,1
1,1,0,0,3,0,3,0,877,405,1,0,-1693,-1601,2,5,0
0,0,1,3,0,1,0,3,-877,-405,0,1,1693,1601,5,2,1
1,0,0,5,1,1,7,6,1104,981,2,1,2353,1950,4,1,1
0,1,1,1,5,0,6,7,-1104,-981,1,2,-2353,-1950,1,4,0
1,1,0,5,1,1,4,3,-223,130,1,1,-812,-355,2,4,1
0,0,1,1,5,0,3,4,223,-130,1,1,812,355,4,2,0
1,0,1,3,3,0,6,6,-774,-268,0,1,-805,580,7,7,1
0,1,0,3,3,1,6,6,774,268,1,0,805,-580,7,7,0
1,1,1,1,5,1,4,1,1587,-78,2,0,3262,1672,4,0,1
0,0,0,5,1,0,1,4,-1587,78,0,2,-3262,-1672,0,4,0
1,1,1,2,4,0,3,1,334,145,3,3,2193,2365,7,4,1
0,0,0,4,2,1,1,3,-334,-145,3,3,-2193,-2365,4,7,0
1,0,1,0,6,0,2,7,-3563,-1808,2,7,-2251,125,6,7,0
0,1,0,6,0,1,7,2,3563,1808,7,2,2251,-125,7,6,1
1,1,0,6,0,0,3,5,1132,598,2,0,-823,-1562,3,3,0
0,0,1,0,6,1,5,3,-1132,-598,0,2,823,1562,3,3,1
1,1,1,6,0,1,9,3,3270,2383,4,1,7407,5699,13,3,1
0,0,0,0,6,0,3,9,-3270,-2383,1,4,-7407,-5699,3,13,0
1,1,1,1,2,0,4,6,625,603,1,0,567,-34,5,2,0
0,0,0,2,1,1,6,4,-625,-603,0,1,-567,34,2,5,1
1,0,0,6,0,0,4,4,445,98,1,1,-774,-1263,1,4,0
0,1,1,0,6,1,4,4,-445,-98,1,1,774,1263,4,1,1
1,0,0,0,1,0,2,4,-502,-721,4,4,-216,-2115,6,6,1
0,1,1,1,0,1,4,2,502,721,4,4,216,2115,6,6,0
1,1,0,6,0,1,6,3,728,22,4,4,2368,1072,7,4,1
0,0,1,0,6,0,3,6,-728,-22,4,4,-2368,-1072,4,7,0
1,0,0,1,2,1,6,4,465,318,1,1,1203,1867,4,3,1
0,1,1,2,1,0,4,6,-465,-318,1,1,-1203,-1867,3,4,0
1,1,0,4,1,0,2,3,-134,-552,2,4,-980,-1923,2,7,0
0,0,1,1,4,1,3,2,134,552,4,2,980,1923,7,2,1
1,0,0,6,0,1,6,4,-1359,-769,4,6,-414,203,5,6,0
0,1,1,0,6,0,4,6,1359,769,6,4,414,-203,6,5,1
1,1,0,3,0,0,3,4,60,-191,1,1,-770,-919,2,3,0
0,0,1,0,3,1,4,3,-60,191,1,1,770,919,3,2,1
1,1,0,6,0,1,5,4,1451,851,3,1,775,37,4,4,1
0,0,1,0,6,0,4,5,-1451,-851,1,3,-775,-37,4,4,0
1,0,0,6,0,0,5,8,221,442,2,2,431,1345,7,6,0
0,1,1,0,6,1,8,5,-221,-442,2,2,-431,-1345,6,7,1
1,1,0,5,1,1,4,3,869,107,1,0,1420,883,4,3,0
0,0,1,1,5,0,3,4,-869,-107,0,1,-1420,-883,3,4,1
1,1,0,5,1,0,5,2,690,238,1,1,2829,1732,4,1,1
0,0,1,1,5,1,2,5,-690,-238,1,1,-2829,-1732,1,4,0
1,0,0,1,2,0,1,5,-2225,-602,0,5,-5803,-3480,0,10,1
0,1,1,2,1,1,5,1,2225,602,5,0,5803,3480,10,0,0
1,0,0,2,0,1,5,6,-770,-68,0,1,-1640,-711,5,7,1
0,1,1,0,2,0,6,5,770,68,1,0,1640,711,7,5,0
1,1,1,5,1,1,6,3,448,180,3,1,-942,-158,4,5,0
0,0,0,1,5,0,3,6,-448,-180,1,3,942,158,5,4,1
1,0,1,3,3,1,7,3,-88,1235,2,3,1887,2101,4,4,1
0,1,0,3,3,0,3,7,88,-1235,3,2,-1887,-2101,4,4,0
1,1,0,0,6,1,3,4,429,-561,5,2,1148,662,6,3,1
0,0,1,6,0,0,4,3,-429,561,2,5,-1148,-662,3,6,0
1,1,0,4,2,1,7,1,2162,1187,5,0,4182,2361,8,3,1
0,0,1,2,4,0,1,7,-2162,-1187,0,5,-4182,-2361,3,8,0
1,1,0,6,0,1,3,4,114,37,2,2,-1153,-2467,3,8,0
0,0,1,0,6,0,4,3,-114,-37,2,2,1153,2467,8,3,1
1,1,1,2,4,1,3,3,-180,309,2,3,1090,494,8,5,0
0,0,0,4,2,0,3,3,180,-309,3,2,-1090,-494,5,8,1
1,1,1,5,1,1,9,4,1673,262,3,0,3743,2101,5,1,1
0,0,0,1,5,0,4,9,-1673,-262,0,3,-3743,-2101,1,5,0
1,0,0,6,0,0,1,5,-1909,-168,0,2,-1953,-1033,2,2,1
0,1,1,0,6,1,5,1,1909,168,2,0,1953,1033,2,2,0
1,1,1,5,1,1,4,2,1019,-43,1,0,507,-734,2,3,1
0,0,0,1,5,0,2,4,-1019,43,0,1,-507,734,3,2,0
1,0,1,4,2,1,2,1,1380,1667,3,1,2110,2244,6,2,1
0,1,0,2,4,0,1,2,-1380,-1667,1,3,-2110,-2244,2,6,0
1,1,0,6,0,1,7,0,3348,1105,3,1,5487,3618,6,2,1
0,0,1,0,6,0,0,7,-3348,-1105,1,3,-5487,-3618,2,6,0
1,0,0,3,0,1,8,3,-1040,-129,4,7,-697,-901,8,11,1
0,1,1,0,3,0,3,8,1040,129,7,4,697,901,11,8,0
1,1,0,2,2,0,0,6,280,-729,1,1,274,-1116,4,2,0
0,0,1,2,2,1,6,0,-280,729,1,1,-274,1116,2,4,1
1,1,1,4,2,1,2,4,485,286,1,1,634,829,3,3,1
0,0,0,2,4,0,4,2,-485,-286,1,1,-634,-829,3,3,0
1,1,1,0,0,1,12,0,3313,2735,2,1,4677,1872,4,3,1
0,0,0,0,0,0,0,12,-3313,-2735,1,2,-4677,-1872,3,4,0
1,0,1,0,1,0,1,5,-2365,-945,3,7,-3672,-3618,5,10,0
0,1,0,1,0,1,5,1,2365,945,7,3,3672,3618,10,5,1
1,0,0,6,0,1,3,5,-1798,-916,0,2,-2458,-2800,0,3,0
0,1,1,0,6,0,5,3,1798,916,2,0,2458,2800,3,0,1
1,0,1,2,1,1,3,4,-1038,-478,1,3,1534,1870,7,5,1
0,1,0,1,2,0,4,3,1038,478,3,1,-1534,-1870,5,7,0
1,0,0,0,6,0,4,8,-2264,-1696,0,2,-4602,-3874,0,3,0
0,1,1,6,0,1,8,4,2264,1696,2,0,4602,3874,3,0,1
1,0,0,5,1,0,2,4,-1289,-570,0,2,-1151,-690,3,5,1
0,1,1,1,5,1,4,2,1289,570,2,0,1151,690,5,3,0
1,0,0,6,0,1,3,3,1756,1181,5,2,2269,256,9,3,1
0,1,1,0,6,0,3,3,-1756,-1181,2,5,-2269,-256,3,9,0
1,1,0,6,0,1,5,1,968,-241,2,2,1233,-1489,2,3,0
0,0,1,0,6,0,1,5,-968,241,2,2,-1233,1489,3,2,1
1,1,1,1,0,0,3,2,1217,-137,3,2,-34,-696,3,4,0
0,0,0,0,1,1,2,3,-1217,137,2,3,34,696,4,3,1
1,1,0,0,6,0,3,6,258,150,2,0,-1470,-542,5,2,0
0,0,1,6,0,1,6,3,-258,-150,0,2,1470,542,2,5,1
1,0,1,3,3,0,4,2,-439,242,2,3,420,570,4,4,0
0,1,0,3,3,1,2,4,439,-242,3,2,-420,-570,4,4,1
1,0,0,6,0,1,2,1,500,911,1,1,889,1155,2,3,0
0,1,1,0,6,0,1,2,-500,-911,1,1,-889,-1155,3,2,1
1,1,0,6,0,1,7,3,996,889,1,0,3859,3006,7,1,1
0,0,1,0,6,0,3,7,-996,-889,0,1,-3859,-3006,1,7,0
1,0,0,6,0,1,6,1,-1313,-711,3,6,1168,783,6,8,0
0,1,1,0,6,0,1,6,1313,711,6,3,-1168,-783,8,6,1
1,1,0,2,2,0,4,5,855,26,2,0,2298,1120,7,1,1
0,0,1,2,2,1,5,4,-855,-26,0,2,-2298,-1120,1,7,0
1,0,1,2,2,1,3,0,119,-229,5,4,1501,1987,7,5,1
0,1,0,2,2,0,0,3,-119,229,4,5,-1501,-1987,5,7,0
1,1,1,2,4,0,1,2,46,315,0,0,462,1497,3,2,0
0,0,0,4,2,1,2,1,-46,-315,0,0,-462,-1497,2,3,1
1,0,1,4,2,1,3,2,-628,-429,1,1,589,1800,5,3,0
0,1,0,2,4,0,2,3,628,429,1,1,-589,-1800,3,5,1
1,1,1,0,5,1,2,2,-169,1142,1,2,-421,1585,1,2,1
0,0,0,5,0,0,2,2,169,-1142,2,1,421,-1585,2,1,0
1,0,1,6,0,1,3,3,1228,373,2,2,1440,342,3,3,0
0,1,0,0,6,0,3,3,-1228,-373,2,2,-1440,-342,3,3,1
1,1,0,6,0,1,6,2,1217,238,4,1,2337,1030,7,4,1
0,0,1,0,6,0,2,6,-1217,-238,1,4,-2337,-1030,4,7,0
1,1,1,5,1,1,5,4,525,-216,3,1,-750,-2026,7,6,0
0,0,0,1,5,0,4,5,-525,216,1,3,750,2026,6,7,1
1,1,1,1,0,0,2,1,559,437,1,0,-894,-690,1,3,1
0,0,0,0,1,1,1,2,-559,-437,0,1,894,690,3,1,0
1,0,0,0,3,0,0,3,-1713,-844,1,2,-2180,-1020,2,3,0
0,1,1,3,0,1,3,0,1713,844,2,1,2180,1020,3,2,1
1,0,1,0,6,0,6,5,-447,465,2,4,-546,-201,5,7,0
0,1,0,6,0,1,5,6,447,-465,4,2,546,201,7,5,1
1,0,1,1,2,1,4,1,457,-396,1,1,3202,1918,5,1,1
0,1,0,2,1,0,1,4,-457,396,1,1,-3202,-1918,1,5,0
1,0,1,1,5,0,3,2,471,-128,2,1,-1611,-2849,4,7,0
0,1,0,5,1,1,2,3,-471,128,1,2,1611,2849,7,4,1
1,1,0,6,0,1,7,5,116,231,0,0,2625,1832,3,1,1
0,0,1,0,6,0,5,7,-116,-231,0,0,-2625,-1832,1,3,0
1,0,1,6,0,1,8,5,1683,896,5,2,4438,2609,9,3,1
0,1,0,0,6,0,5,8,-1683,-896,2,5,-4438,-2609,3,9,0
1,0,0,6,0,0,5,3,-1662,-572,2,5,-1805,-1651,6,10,0
0,1,1,0,6,1,3,5,1662,572,5,2,1805,1651,10,6,1
1,0,0,6,0,0,3,4,344,206,0,2,-1243,-761,1,4,1
0,1,1,0,6,1,4,3,-344,-206,2,0,1243,761,4,1,0
1,0,0,2,1,0,1,6,-1087,424,5,6,308,401,8,6,0
0,1,1,1,2,1,6,1,1087,-424,6,5,-308,-401,6,8,1
1,0,0,6,0,1,7,4,-1723,676,1,6,968,1575,7,7,0
0,1,1,0,6,0,4,7,1723,-676,6,1,-968,-1575,7,7,1
1,0,0,3,0,0,2,7,-1363,-737,5,6,-3995,-2274,6,10,0
0,1,1,0,3,1,7,2,1363,737,6,5,3995,2274,10,6,1
1,1,1,6,0,0,2,4,942,-661,3,1,712,-1106,4,2,0
0,0,0,0,6,1,4,2,-942,661,1,3,-712,1106,2,4,1
1,0,0,3,3,1,2,3,-699,55,2,4,622,1323,3,4,1
0,1,1,3,3,0,3,2,699,-55,4,2,-622,-1323,4,3,0
1,0,0,1,5,0,2,5,-2502,-295,1,7,-5183,-1871,4,12,0
0,1,1,5,1,1,5,2,2502,295,7,1,5183,1871,12,4,1
1,0,1,1,5,0,2,0,-258,390,0,1,-499,-378,1,2,1
0,1,0,5,1,1,0,2,258,-390,1,0,499,378,2,1,0
1,0,0,6,0,0,2,3,-189,-531,1,1,-1417,-2410,1,3,0
0,1,1,0,6,1,3,2,189,531,1,1,1417,2410,3,1,1
1,1,0,2,3,1,8,2,3044,2419,4,1,8394,5302,13,2,1
0,0,1,3,2,0,2,8,-3044,-2419,1,4,-8394,-5302,2,13,0
1,0,1,6,0,0,3,2,-1388,-485,2,3,-3453,-3398,4,9,0
0,1,0,0,6,1,2,3,1388,485,3,2,3453,3398,9,4,1
1,1,1,5,1,1,5,1,2956,2180,4,1,4806,2751,11,4,1
0,0,0,1,5,0,1,5,-2956,-2180,1,4,-4806,-2751,4,11,0
1,0,1,0,6,0,0,8,-1439,-1283,1,1,-2739,-951,2,1,0
0,1,0,6,0,1,8,0,1439,1283,1,1,2739,951,1,2,1
1,1,0,0,6,0,0,2,-951,-1325,0,0,-2908,-3069,2,4,1
0,0,1,6,0,1,2,0,951,1325,0,0,2908,3069,4,2,0
1,0,0,1,5,1,0,5,-954,188,0,2,-1503,-189,1,2,0
0,1,1,5,1,0,5,0,954,-188,2,0,1503,189,2,1,1
1,0,1,5,1,1,8,2,4100,1129,7,1,7138,3964,13,3,1
0,1,0,1,5,0,2,8,-4100,-1129,1,7,-7138,-3964,3,13,0
1,0,0,0,6,0,2,4,-425,116,1,1,-1435,-46,1,1,0
0,1,1,6,0,1,4,2,425,-116,1,1,1435,46,1,1,1
1,0,1,1,5,0,2,3,-779,-674,0,1,-184,-1010,3,3,0
0,1,0,5,1,1,3,2,779,674,1,0,184,1010,3,3,1
1,0,1,2,3,0,2,6,-668,-843,4,5,-713,109,6,6,0
0,1,0,3,2,1,6,2,668,843,5,4,713,-109,6,6,1
1,1,1,1,5,1,10,1,2491,2242,6,2,6921,4385,10,2,1
0,0,0,5,1,0,1,10,-2491,-2242,2,6,-6921,-4385,2,10,0
1,1,0,6,0,0,2,5,-101,145,1,1,-1548,-111,2,4,0
0,0,1,0,6,1,5,2,101,-145,1,1,1548,111,4,2,1
1,0,0,6,0,1,3,3,-809,-690,0,2,926,724,2,2,1
0,1,1,0,6,0,3,3,809,690,2,0,-926,-724,2,2,0
1,1,1,3,3,1,7,3,568,799,2,2,3943,2724,6,3,1
0,0,0,3,3,0,3,7,-568,-799,2,2,-3943,-2724,3,6,0
1,0,0,2,4,1,5,2,908,1086,2,2,1532,1919,4,4,1
0,1,1,4,2,0,2,5,-908,-1086,2,2,-1532,-1919,4,4,0
1,0,0,1,0,0,1,2,-1649,-1248,1,3,-2393,-1626,1,5,0
0,1,1,0,1,1,2,1,1649,1248,3,1,2393,1626,5,1,1
1,1,0,5,1,1,3,4,1145,63,1,1,1606,252,2,2,0
0,0,1,1,5,0,4,3,-1145,-63,1,1,-1606,-252,2,2,1
1,1,0,5,1,0,3,5,-312,-652,3,3,-2120,-2436,7,7,0
0,0,1,1,5,1,5,3,312,652,3,3,2120,2436,7,7,1
1,0,0,3,3,0,3,9,-1995,-1258,1,3,-7024,-4313,3,11,0
0,1,1,3,3,1,9,3,1995,1258,3,1,7024,4313,11,3,1
1,0,1,4,2,0,4,6,-945,603,0,2,-2213,-510,0,5,0
0,1,0,2,4,1,6,4,945,-603,2,0,2213,510,5,0,1
1,0,1,3,3,0,4,6,-1773,-1469,1,3,-4339,-2320,1,6,0
0,1,0,3,3,1,6,4,1773,1469,3,1,4339,2320,6,1,1
1,1,1,1,5,1,5,8,-2019,-1086,6,9,-3267,-939,9,14,0
0,0,0,5,1,0,8,5,2019,1086,9,6,3267,939,14,9,1
1,1,0,1,5,0,3,6,-162,-537,4,3,-3065,-4159,5,9,0
0,0,1,5,1,1,6,3,162,537,3,4,3065,4159,9,5,1
1,1,1,3,3,1,9,3,4963,2811,7,1,6195,2878,7,2,0
0,0,0,3,3,0,3,9,-4963,-2811,1,7,-6195,-2878,2,7,1
1,0,0,1,5,0,4,8,-1725,42,0,3,-3551,-1638,0,4,0
0,1,1,5,1,1,8,4,1725,-42,3,0,3551,1638,4,0,1
1,1,1,3,3,1,8,5,1868,-207,5,1,1236,-611,8,5,1
0,0,0,3,3,0,5,8,-1868,207,1,5,-1236,611,5,8,0
1,0,1,3,3,0,2,6,-1288,198,1,3,-2514,-36,2,4,1
0,1,0,3,3,1,6,2,1288,-198,3,1,2514,36,4,2,0
1,1,0,1,0,0,1,5,-1243,-2107,3,5,-1296,-2249,3,5,0
0,0,1,0,1,1,5,1,1243,2107,5,3,1296,2249,5,3,1
1,0,0,2,1,0,0,6,-2335,-1156,1,3,-3773,-2382,2,5,0
0,1,1,1,2,1,6,0,2335,1156,3,1,3773,2382,5,2,1
1,1,0,5,1,0,3,3,-313,-557,1,1,141,-474,1,1,0
0,0,1,1,5,1,3,3,313,557,1,1,-141,474,1,1,1
1,0,0,6,0,1,4,5,-272,38,2,3,881,495,5,4,1
0,1,1,0,6,0,5,4,272,-38,3,2,-881,-495,4,5,0
1,1,1,6,0,1,9,5,830,-219,8,6,3991,1752,12,6,1
0,0,0,0,6,0,5,9,-830,219,6,8,-3991,-1752,6,12,0
1,1,1,5,1,1,6,3,2470,872,5,1,1080,458,9,8,1
0,0,0,1,5,0,3,6,-2470,-872,1,5,-1080,-458,8,9,0
1,0,0,3,3,1,5,4,206,243,4,3,1261,540,8,5,1
0,1,1,3,3,0,4,5,-206,-243,3,4,-1261,-540,5,8,0
1,0,0,3,3,0,3,4,-1216,-41,1,1,-1740,-988,3,4,0
0,1,1,3,3,1,4,3,1216,41,1,1,1740,988,4,3,1
1,1,0,6,0,1,5,1,2352,262,7,1,2372,1240,11,4,1
0,0,1,0,6,0,1,5,-2352,-262,1,7,-2372,-1240,4,11,0
1,0,0,4,2,1,7,6,-267,173,3,3,891,674,4,3,1
0,1,1,2,4,0,6,7,267,-173,3,3,-891,-674,3,4,0
1,1,1,6,0,1,3,2,631,768,3,3,-732,-28,3,4,1
0,0,0,0,6,0,2,3,-631,-768,3,3,732,28,4,3,0
1,1,1,3,0,1,4,4,-51,-766,2,1,2246,-920,5,2,0
0,0,0,0,3,0,4,4,51,766,1,2,-2246,920,2,5,1
1,1,0,1,5,1,2,6,453,-276,3,2,471,-406,4,2,0
0,0,1,5,1,0,6,2,-453,276,2,3,-471,406,2,4,1
1,1,1,2,2,1,5,1,2246,1257,4,1,4235,3077,10,3,1
0,0,0,2,2,0,1,5,-2246,-1257,1,4,-4235,-3077,3,10,0
1,1,0,4,2,1,5,1,2404,2448,3,0,3818,1040,7,2,0
0,0,1,2,4,0,1,5,-2404,-2448,0,3,-3818,-1040,2,7,1
1,1,0,1,5,0,2,2,195,163,2,0,508,80,3,0,1
0,0,1,5,1,1,2,2,-195,-163,0,2,-508,-80,0,3,0
1,0,0,5,1,1,1,2,1030,646,3,1,59,579,3,4,1
0,1,1,1,5,0,2,1,-1030,-646,1,3,-59,-579,4,3,0
1,0,0,2,2,0,2,3,-1350,-968,2,4,-2346,-1893,7,10,1
0,1,1,2,2,1,3,2,1350,968,4,2,2346,1893,10,7,0
1,0,1,3,3,0,1,3,200,169,2,2,-1257,-1805,4,4,0
0,1,0,3,3,1,3,1,-200,-169,2,2,1257,1805,4,4,1
1,0,0,6,0,1,5,0,534,876,1,1,1046,1508,1,1,0
0,1,1,0,6,0,0,5,-534,-876,1,1,-1046,-1508,1,1,1
1,0,1,1,2,1,4,3,-1972,-98,0,3,-756,478,1,3,1
0,1,0,2,1,0,3,4,1972,98,3,0,756,-478,3,1,0
1,0,1,2,3,1,5,3,177,-380,3,2,1593,616,6,4,1
0,1,0,3,2,0,3,5,-177,380,2,3,-1593,-616,4,6,0
1,1,1,6,0,1,6,1,1879,665,4,3,2022,474,6,7,0
0,0,0,0,6,0,1,6,-1879,-665,3,4,-2022,-474,7,6,1
1,0,1,1,1,1,9,5,-121,-488,2,3,1251,1302,9,9,1
0,1,0,1,1,0,5,9,121,488,3,2,-1251,-1302,9,9,0
1,0,0,3,3,0,1,6,-1625,-383,1,2,-2674,-1332,2,2,0
0,1,1,3,3,1,6,1,1625,383,2,1,2674,1332,2,2,1
1,0,0,2,4,1,9,0,806,885,1,2,2207,883,2,2,0
0,1,1,4,2,0,0,9,-806,-885,2,1,-2207,-883,2,2,1
1,1,1,4,2,0,2,3,612,59,2,0,2127,1305,5,1,1
0,0,0,2,4,1,3,2,-612,-59,0,2,-2127,-1305,1,5,0
1,0,0,6,0,1,4,4,300,1149,0,1,1133,1777,0,1,1
0,1,1,0,6,0,4,4,-300,-1149,1,0,-1133,-1777,1,0,0
1,0,0,4,2,1,6,6,-240,512,2,2,393,1025,5,4,1
0,1,1,2,4,0,6,6,240,-512,2,2,-393,-1025,4,5,0
1,0,0,6,0,0,3,6,-1286,216,0,3,-1299,2256,3,5,0
0,1,1,0,6,1,6,3,1286,-216,3,0,1299,-2256,5,3,1
1,0,1,0,3,1,3,2,464,707,0,0,316,1185,3,3,1
0,1,0,3,0,0,2,3,-464,-707,0,0,-316,-1185,3,3,0
1,1,0,3,3,1,3,2,494,-355,3,2,789,-726,5,3,1
0,0,1,3,3,0,2,3,-494,355,2,3,-789,726,3,5,0
1,0,0,0,3,0,1,2,-866,-350,3,4,-1545,-541,6,6,0
0,1,1,3,0,1,2,1,866,350,4,3,1545,541,6,6,1
1,0,1,5,1,1,1,3,-1283,-638,1,2,-2292,-888,1,3,1
0,1,0,1,5,0,3,1,1283,638,2,1,2292,888,3,1,0
1,0,1,6,0,1,4,2,745,155,6,6,-1409,-2610,7,11,1
0,1,0,0,6,0,2,4,-745,-155,6,6,1409,2610,11,7,0
1,1,1,3,0,1,1,1,813,864,0,0,1795,1386,1,1,0
0,0,0,0,3,0,1,1,-813,-864,0,0,-1795,-1386,1,1,1
1,0,0,3,3,0,5,4,-426,-269,1,1,-89,-21,2,2,0
0,1,1,3,3,1,4,5,426,269,1,1,89,21,2,2,1
1,1,0,3,3,0,1,7,-1068,-661,4,5,-1743,-986,6,5,0
0,0,1,3,3,1,7,1,1068,661,5,4,1743,986,5,6,1
1,0,1,1,5,0,2,2,-1751,-314,0,5,-1360,-530,1,5,0
0,1,0,5,1,1,2,2,1751,314,5,0,1360,530,5,1,1
1,0,1,6,0,1,3,4,-1108,612,0,3,755,1726,5,5,1
0,1,0,0,6,0,4,3,1108,-612,3,0,-755,-1726,5,5,0
1,1,1,6,0,1,4,2,3428,2516,7,1,4096,4074,9,3,1
0,0,0,0,6,0,2,4,-3428,-2516,1,7,-4096,-4074,3,9,0
1,0,1,6,0,1,3,4,1280,1127,4,1,2094,2143,5,1,1
0,1,0,0,6,0,4,3,-1280,-1127,1,4,-2094,-2143,1,5,0
1,0,1,3,3,1,8,0,1809,1407,1,1,2878,1959,3,4,1
0,1,0,3,3,0,0,8,-1809,-1407,1,1,-2878,-1959,4,3,0
1,1,1,3,3,0,1,2,502,11,2,0,-535,-1096,4,3,0
0,0,0,3,3,1,2,1,-502,-11,0,2,535,1096,3,4,1
1,1,0,5,1,1,9,3,1397,1443,2,2,96,-825,2,6,0
0,0,1,1,5,0,3,9,-1397,-1443,2,2,-96,825,6,2,1
1,1,0,6,0,1,5,4,974,-505,2,3,2289,-293,3,3,1
0,0,1,0,6,0,4,5,-974,505,3,2,-2289,293,3,3,0
1,1,1,0,0,1,5,1,1577,681,3,1,2904,1794,5,2,1
